,id,model,participant,prompt,target,predicted,src,total_tokens,proportion
0,betal18_rope-b497,gpt3-babbage,betal182179,rope,1.0,1.3,betal18,18,0.4
0,dod20_table-bf14,gpt3-babbage,dod207,table,2.5,2.0,dod20,14,0.4
0,setal08_knife-5ed8,gpt3-babbage,setal08142,knife,1.0,1.3,setal08,21,0.4
0,betal18_rope-de88,gpt3-babbage,betal182108,rope,2.1,2.1,betal18,16,0.4
0,bs12_brick-d75d,gpt3-babbage,bs12130,brick,1.0,1.3,bs12,15,0.4
0,hmsl_paperclip-3b90,gpt3-babbage,hmsl0BXXso67,paperclip,1.7000000000000002,2.0,hmsl,20,0.4
0,snbmo09_knife-1c66,gpt3-babbage,snbmo09200,knife,3.0,2.3,snbmo09,18,0.4
0,hmsl_paperclip-5b83,gpt3-babbage,hmslSp2k68mD,paperclip,1.5,2.5,hmsl,18,0.4
0,dod20_shoe-4a11,gpt3-babbage,dod2013,shoe,1.2,1.5,dod20,15,0.4
0,setal08_brick-5d71,gpt3-babbage,setal0864,brick,1.7000000000000002,1.3,setal08,18,0.4
0,hmsl_brick-5e3b,gpt3-babbage,hmslo7l657o7,brick,1.1,1.0,hmsl,16,0.4
0,setal08_brick-4978,gpt3-babbage,setal08142,brick,2.7,3.0,setal08,18,0.4
0,betal18_box-3c04,gpt3-babbage,betal182141,box,1.0,1.7,betal18,14,0.4
0,setal08_knife-ffed,gpt3-babbage,setal08239,knife,1.0,1.0,setal08,13,0.4
0,snbmo09_box-2a12,gpt3-babbage,snbmo0920,box,2.5,2.7,snbmo09,15,0.4
0,hmsl_brick-9fe9,gpt3-babbage,hmsl6hETnw58,brick,1.2,1.5,hmsl,17,0.4
0,snbmo09_box-970c,gpt3-babbage,snbmo0972,box,1.5,1.3,snbmo09,16,0.4
0,hmsl_brick-56ef,gpt3-babbage,hmsl683d1PBR,brick,2.5,1.7,hmsl,17,0.4
0,snbmo09_box-42e7,gpt3-babbage,snbmo09102,box,1.3,1.0,snbmo09,30,0.4
0,motesf_lightbulb-2487,gpt3-babbage,motesf2a79,lightbulb,2.7,2.7,motesf,16,0.4
0,motesf_spoon-a911,gpt3-babbage,motesf9de6,spoon,3.9,4.1,motesf,22,0.4
0,setal08_knife-63a3,gpt3-babbage,setal0832,knife,3.0,2.3,setal08,17,0.4
0,snbmo09_brick-83a8,gpt3-babbage,snbmo09188,brick,2.5,1.4,snbmo09,24,0.4
0,bs12_brick-13c1,gpt3-babbage,bs1211,brick,5.0,3.0,bs12,20,0.4
0,motesp-g1_backpack-17ZR,gpt3-babbage,17ZR,backpack,2.3,2.4,motesp,28,0.4
0,motesf_ball-c1e7,gpt3-babbage,motesf6f49,ball,2.7,3.3,motesf,21,0.4
0,dod20_shoe-d55f,gpt3-babbage,dod2046,shoe,1.3,1.0,dod20,18,0.4
0,motesf_toothbrush-8bc1,gpt3-babbage,motesf5fd0,toothbrush,3.6,3.6,motesf,23,0.4
0,setal08_knife-1d98,gpt3-babbage,setal08153,knife,2.0,2.0,setal08,15,0.4
0,bs12_brick-e9fa,gpt3-babbage,bs12106,brick,1.4,2.3,bs12,17,0.4
0,hmsl_paperclip-30b5,gpt3-babbage,hmslLUdy216o,paperclip,3.8,2.8,hmsl,18,0.4
0,motesp-g1_bottle-12AM,gpt3-babbage,12AM,bottle,3.0,3.3,motesp,21,0.4
0,setal08_knife-e756,gpt3-babbage,setal08164,knife,1.3,1.3,setal08,16,0.4
0,hmsl_brick-b62f,gpt3-babbage,hmslovnlqK2x,brick,4.0,3.0,hmsl,21,0.4
0,setal08_brick-0049,gpt3-babbage,setal08195,brick,2.0,3.0,setal08,17,0.4
0,dod20_bottle-5541,gpt3-babbage,dod2011,bottle,1.5,1.5,dod20,17,0.4
0,snbmo09_brick-3a77,gpt3-babbage,snbmo09181,brick,1.2,1.5,snbmo09,15,0.4
0,snbmo09_box-e884,gpt3-babbage,snbmo09197,box,1.8,1.7,snbmo09,15,0.4
0,bs12_brick-13c9,gpt3-babbage,bs12108,brick,3.4,3.4,bs12,41,0.4
0,motesf_sock-36eb,gpt3-babbage,motesfad61,sock,2.7,3.3,motesf,18,0.4
0,dod20_rope-216c,gpt3-babbage,dod2075,rope,3.0,1.3,dod20,16,0.4
0,snbmo09_knife-cdf7,gpt3-babbage,snbmo0913,knife,3.5,2.0,snbmo09,15,0.4
0,motesf_bottle-c23a,gpt3-babbage,motesf757b,bottle,1.6,2.7,motesf,27,0.4
0,snb17_box-7e6b,gpt3-babbage,snb17108,box,1.3,1.0,snb17,15,0.4
0,motesf_ball-dda6,gpt3-babbage,motesf013d,ball,3.6,3.3,motesf,17,0.4
0,snbmo09_box-d4a2,gpt3-babbage,snbmo0970,box,1.8,1.7,snbmo09,14,0.4
0,hmsl_paperclip-d08a,gpt3-babbage,hmslU4KevCk0,paperclip,2.2,2.5,hmsl,17,0.4
0,betal18_rope-9159,gpt3-babbage,betal182161,rope,3.0,2.4,betal18,28,0.4
0,snbmo09_brick-43d3,gpt3-babbage,snbmo0922,brick,2.5,2.2,snbmo09,18,0.4
0,setal08_knife-ec93,gpt3-babbage,setal08205,knife,1.7000000000000002,1.3,setal08,19,0.4
0,dod20_fork-753e,gpt3-babbage,dod2019,fork,3.3,3.5,dod20,14,0.4
0,snbmo09_box-5354,gpt3-babbage,snbmo09163,box,2.2,1.9,snbmo09,16,0.4
0,snbmo09_knife-18b3,gpt3-babbage,snbmo0986,knife,2.2,1.8,snbmo09,18,0.4
0,setal08_knife-1c14,gpt3-babbage,setal08221,knife,1.3,1.0,setal08,15,0.4
0,betal18_box-6370,gpt3-babbage,betal182102,box,2.1,2.3,betal18,14,0.4
0,setal08_brick-97b1,gpt3-babbage,setal08216,brick,2.3,2.0,setal08,20,0.4
0,motesf_bottle-3ae3,gpt3-babbage,motesfe2ef,bottle,2.4,3.0,motesf,20,0.4
0,setal08_brick-9083,gpt3-babbage,setal08111,brick,2.7,3.0,setal08,22,0.4
0,snbmo09_box-5c48,gpt3-babbage,snbmo0956,box,1.5,1.7,snbmo09,16,0.4
0,bs12_brick-5034,gpt3-babbage,bs1224,brick,1.4,2.2,bs12,16,0.4
0,snb17_rope-9f0c,gpt3-babbage,snb17140,rope,2.3,2.4,snb17,22,0.4
0,hmsl_brick-d408,gpt3-babbage,hmsll6N0vKle,brick,1.8,1.5,hmsl,16,0.4
0,snb17_rope-e8e0,gpt3-babbage,snb17151,rope,2.0,2.4,snb17,30,0.4
0,hmsl_paperclip-013f,gpt3-babbage,hmslvr0PJxJh,paperclip,2.0,3.3,hmsl,17,0.4
0,setal08_brick-9e93,gpt3-babbage,setal08111,brick,3.0,3.0,setal08,25,0.4
0,snbmo09_brick-385f,gpt3-babbage,snbmo0918,brick,1.7000000000000002,1.0,snbmo09,18,0.4
0,snbmo09_box-8edf,gpt3-babbage,snbmo0936,box,1.7000000000000002,2.0,snbmo09,22,0.4
0,dod20_brick-6337,gpt3-babbage,dod201,brick,2.2,2.0,dod20,15,0.4
0,snbmo09_box-74a8,gpt3-babbage,snbmo09200,box,2.3,1.3,snbmo09,13,0.4
0,snbmo09_box-2b50,gpt3-babbage,snbmo0942,box,1.8,2.0,snbmo09,17,0.4
0,snb17_rope-c67a,gpt3-babbage,snb1794,rope,2.0,1.7,snb17,19,0.4
0,hmsl_paperclip-1213,gpt3-babbage,hmslB58NwC54,paperclip,2.2,2.5,hmsl,19,0.4
0,betal18_rope-af51,gpt3-babbage,betal182045,rope,1.6,1.9,betal18,15,0.4
0,snbmo09_knife-f716,gpt3-babbage,snbmo0933,knife,1.0,1.3,snbmo09,15,0.4
0,motesf_toothbrush-51cb,gpt3-babbage,motesffb7b,toothbrush,2.7,3.3,motesf,31,0.4
0,motesf_ball-9d17,gpt3-babbage,motesffe9f,ball,1.9,1.9,motesf,13,0.4
0,motesf_spoon-2e9c,gpt3-babbage,motesf63dc,spoon,4.1,3.6,motesf,15,0.4
0,dod20_table-154b,gpt3-babbage,dod2040,table,3.7,3.5,dod20,16,0.4
0,snb17_box-7937,gpt3-babbage,snb176,box,1.7000000000000002,1.3,snb17,17,0.4
0,snb17_rope-48bd,gpt3-babbage,snb17149,rope,2.3,2.7,snb17,18,0.4
0,betal18_rope-3f93,gpt3-babbage,betal182036,rope,2.0,1.7,betal18,14,0.4
0,hmsl_paperclip-af37,gpt3-babbage,hmsl1zNzBi5Y,paperclip,3.0,2.2,hmsl,20,0.4
0,betal18_box-1b60,gpt3-babbage,betal182026,box,1.6,1.7,betal18,16,0.4
0,bs12_brick-c950,gpt3-babbage,bs12113,brick,1.8,2.0,bs12,19,0.4
0,motesf_bottle-65f4,gpt3-babbage,motesf34ed,bottle,3.6,4.0,motesf,15,0.4
0,dod20_fork-94d8,gpt3-babbage,dod2038,fork,2.0,2.0,dod20,15,0.4
0,setal08_knife-d92e,gpt3-babbage,setal0876,knife,1.7000000000000002,1.7,setal08,25,0.4
0,hmsl_paperclip-55bb,gpt3-babbage,hmslUUuMg7dW,paperclip,1.0,1.0,hmsl,18,0.4
0,motesp-g1_pencil-31MB,gpt3-babbage,31MB,pencil,4.3,3.6,motesp,24,0.4
0,setal08_brick-727e,gpt3-babbage,setal08216,brick,2.0,2.0,setal08,15,0.4
0,hmsl_brick-285a,gpt3-babbage,hmsl4VzH60D1,brick,1.5,1.3,hmsl,19,0.4
0,setal08_brick-82e2,gpt3-babbage,setal08148,brick,1.3,3.0,setal08,18,0.4
0,snb17_rope-6303,gpt3-babbage,snb1744,rope,2.7,1.7,snb17,15,0.4
0,dod20_rope-8dcf,gpt3-babbage,dod2041,rope,3.0,2.3,dod20,19,0.4
0,bs12_brick-75c4,gpt3-babbage,bs1268,brick,2.2,2.3,bs12,16,0.4
0,dod20_pants-2394,gpt3-babbage,dod208,pants,1.2,1.8,dod20,14,0.4
0,snbmo09_box-0ed0,gpt3-babbage,snbmo0929,box,1.3,1.7,snbmo09,14,0.4
0,hmsl_brick-c403,gpt3-babbage,hmslhF5xX42i,brick,2.0,2.3,hmsl,19,0.4
0,dod20_book-5c75,gpt3-babbage,dod2073,book,3.2,2.0,dod20,14,0.4
0,hmsl_paperclip-89c3,gpt3-babbage,hmslH6CjN8B9,paperclip,3.2,3.2,hmsl,20,0.4
0,setal08_brick-79da,gpt3-babbage,setal0876,brick,1.7000000000000002,1.8,setal08,17,0.4
0,bs12_brick-b473,gpt3-babbage,bs1224,brick,1.4,2.0,bs12,14,0.4
0,bs12_brick-4e50,gpt3-babbage,bs1215,brick,1.0,2.0,bs12,16,0.4
0,bs12_brick-1937,gpt3-babbage,bs1286,brick,1.4,2.3,bs12,16,0.4
0,dod20_shovel-67a0,gpt3-babbage,dod2024,shovel,1.0,1.0,dod20,17,0.4
0,snbmo09_knife-d3f6,gpt3-babbage,snbmo09133,knife,1.8,2.0,snbmo09,19,0.4
0,snb17_box-e476,gpt3-babbage,snb1783,box,2.0,2.3,snb17,25,0.4
0,motesf_ball-488e,gpt3-babbage,motesfe165,ball,3.6,2.7,motesf,22,0.4
0,hmsl_brick-edc6,gpt3-babbage,hmslQw3OEGyE,brick,1.0,1.0,hmsl,18,0.4
0,snbmo09_box-4eff,gpt3-babbage,snbmo0995,box,2.7,2.5,snbmo09,16,0.4
0,bs12_brick-deb5,gpt3-babbage,bs1284,brick,2.2,3.0,bs12,20,0.4
0,hmsl_brick-d3d4,gpt3-babbage,hmslb180td4X,brick,1.5,1.5,hmsl,16,0.4
0,snb17_rope-f6a3,gpt3-babbage,snb17115,rope,1.0,1.7,snb17,18,0.4
0,snbmo09_knife-f391,gpt3-babbage,snbmo0959,knife,2.5,3.0,snbmo09,17,0.4
0,betal18_box-a263,gpt3-babbage,betal182159,box,1.6,1.3,betal18,19,0.4
0,setal08_knife-2f44,gpt3-babbage,setal0856,knife,2.0,2.0,setal08,16,0.4
0,motesf_sock-59bb,gpt3-babbage,motesf839a,sock,3.3,3.3,motesf,21,0.4
0,motesf_toothbrush-2e63,gpt3-babbage,motesf7a61,toothbrush,2.7,2.7,motesf,17,0.4
0,snbmo09_knife-6f1a,gpt3-babbage,snbmo09189,knife,2.5,2.3,snbmo09,25,0.4
0,snb17_rope-9c23,gpt3-babbage,snb17139,rope,1.3,1.0,snb17,16,0.4
0,motesf_ball-8ec1,gpt3-babbage,motesfc058,ball,3.6,3.3,motesf,39,0.4
0,motesf_lightbulb-3e4a,gpt3-babbage,motesf8f12,lightbulb,2.4,2.4,motesf,21,0.4
0,hmsl_brick-1ebe,gpt3-babbage,hmslF74d5I2Y,brick,2.2,2.2,hmsl,17,0.4
0,snb17_box-2e8d,gpt3-babbage,snb17130,box,2.7,1.7,snb17,15,0.4
0,hmsl_paperclip-1a94,gpt3-babbage,hmsl7OHW073E,paperclip,2.2,2.0,hmsl,17,0.4
0,hmsl_paperclip-fa88,gpt3-babbage,hmslw4r5kjlA,paperclip,1.0,1.0,hmsl,17,0.4
0,bs12_brick-e6af,gpt3-babbage,bs1277,brick,1.4,2.0,bs12,20,0.4
0,motesf_pencil-9255,gpt3-babbage,motesffe13,pencil,3.0,3.6,motesf,15,0.4
0,snb17_box-bc43,gpt3-babbage,snb17154,box,2.0,1.6,snb17,14,0.4
0,dod20_pants-c27f,gpt3-babbage,dod2011,pants,1.0,1.0,dod20,13,0.4
0,motesf_lightbulb-2dc4,gpt3-babbage,motesfa8c8,lightbulb,3.9,3.3,motesf,20,0.4
0,snbmo09_box-0020,gpt3-babbage,snbmo09101,box,1.8,1.7,snbmo09,21,0.4
0,dod20_pants-0543,gpt3-babbage,dod2055,pants,3.5,3.2,dod20,14,0.4
0,motesf_lightbulb-be9e,gpt3-babbage,motesfc51c,lightbulb,2.4,2.7,motesf,25,0.4
0,snbmo09_box-98e1,gpt3-babbage,snbmo0913,box,1.9,1.3,snbmo09,14,0.4
0,snbmo09_brick-3246,gpt3-babbage,snbmo093,brick,1.5,1.0,snbmo09,27,0.4
0,motesf_ball-3c01,gpt3-babbage,motesf38af,ball,2.1,2.4,motesf,15,0.4
0,betal18_box-d3fa,gpt3-babbage,betal182121,box,2.4,2.0,betal18,15,0.4
0,snb17_rope-1a01,gpt3-babbage,snb1725,rope,2.3,1.7,snb17,18,0.4
0,snb17_rope-9d84,gpt3-babbage,snb17154,rope,1.0,2.0,snb17,22,0.4
0,snbmo09_knife-7113,gpt3-babbage,snbmo099,knife,2.3,2.7,snbmo09,22,0.4
0,snbmo09_knife-576c,gpt3-babbage,snbmo09122,knife,2.7,3.0,snbmo09,19,0.4
0,dod20_pants-fa4d,gpt3-babbage,dod2068,pants,2.2,2.2,dod20,14,0.4
0,dod20_fork-d702,gpt3-babbage,dod206,fork,2.5,2.5,dod20,15,0.4
0,setal08_knife-4e0a,gpt3-babbage,setal0814,knife,1.3,1.3,setal08,15,0.4
0,bs12_brick-39dd,gpt3-babbage,bs1261,brick,3.8,3.4,bs12,29,0.4
0,betal18_box-13cb,gpt3-babbage,betal182051,box,3.3,2.7,betal18,14,0.4
0,snbmo09_box-5a2f,gpt3-babbage,snbmo09178,box,1.5,1.0,snbmo09,14,0.4
0,dod20_tire-46a8,gpt3-babbage,dod2087,tire,3.2,3.5,dod20,17,0.4
0,betal18_box-3505,gpt3-babbage,betal182003,box,1.0,1.3,betal18,13,0.4
0,hmsl_brick-2692,gpt3-babbage,hmslmqMj47H6,brick,4.2,2.3,hmsl,20,0.4
0,setal08_knife-d88d,gpt3-babbage,setal0895,knife,1.0,1.0,setal08,15,0.4
0,bs12_brick-0fff,gpt3-babbage,bs1218,brick,1.0,1.8,bs12,16,0.4
0,betal18_rope-35db,gpt3-babbage,betal182100,rope,1.0,1.3,betal18,19,0.4
0,betal18_rope-5f85,gpt3-babbage,betal182003,rope,1.3,1.7,betal18,15,0.4
0,snbmo09_box-852b,gpt3-babbage,snbmo0926,box,1.8,2.0,snbmo09,17,0.4
0,setal08_knife-20a3,gpt3-babbage,setal0840,knife,1.7000000000000002,1.0,setal08,17,0.4
0,snbmo09_knife-af1d,gpt3-babbage,snbmo09157,knife,1.7000000000000002,1.7,snbmo09,17,0.4
0,hmsl_paperclip-08f2,gpt3-babbage,hmslib5Yvt55,paperclip,3.0,3.5,hmsl,17,0.4
0,snbmo09_knife-4d15,gpt3-babbage,snbmo09170,knife,1.0,1.7,snbmo09,16,0.4
0,motesf_bottle-75b6,gpt3-babbage,motesf812b,bottle,2.4,3.0,motesf,18,0.4
0,betal18_box-eb45,gpt3-babbage,betal182032,box,1.0,1.3,betal18,14,0.4
0,bs12_brick-5476,gpt3-babbage,bs1242,brick,1.4,2.0,bs12,16,0.4
0,betal18_rope-6f48,gpt3-babbage,betal182015,rope,1.3,2.0,betal18,15,0.4
0,snbmo09_box-0f92,gpt3-babbage,snbmo09111,box,2.3,2.3,snbmo09,29,0.4
0,dod20_pants-4d86,gpt3-babbage,dod2081,pants,3.5,3.0,dod20,14,0.4
0,setal08_knife-083c,gpt3-babbage,setal08129,knife,1.7000000000000002,2.0,setal08,14,0.4
0,betal18_rope-735e,gpt3-babbage,betal182182,rope,1.0,1.0,betal18,17,0.4
0,betal18_rope-8595,gpt3-babbage,betal182157,rope,1.6,1.7,betal18,16,0.4
0,snbmo09_brick-dade,gpt3-babbage,snbmo09171,brick,1.3,2.3,snbmo09,17,0.4
0,dod20_pants-73ae,gpt3-babbage,dod2092,pants,4.5,4.5,dod20,15,0.4
0,betal18_box-fdb7,gpt3-babbage,betal182168,box,2.1,2.0,betal18,14,0.4
0,setal08_brick-4f5c,gpt3-babbage,setal08198,brick,1.6,1.5,setal08,15,0.4
0,bs12_brick-2ad1,gpt3-babbage,bs1297,brick,2.2,2.0,bs12,16,0.4
0,dod20_table-b17d,gpt3-babbage,dod2089,table,3.5,3.5,dod20,17,0.4
0,bs12_brick-b74c,gpt3-babbage,bs1253,brick,1.8,2.0,bs12,18,0.4
0,snbmo09_knife-defc,gpt3-babbage,snbmo09192,knife,1.3,1.0,snbmo09,14,0.4
0,dod20_book-c6a8,gpt3-babbage,dod2031,book,2.5,2.5,dod20,15,0.4
0,snb17_rope-8585,gpt3-babbage,snb1722,rope,1.7000000000000002,1.0,snb17,17,0.4
0,motesf_hat-e1db,gpt3-babbage,motesff221,hat,2.7,3.0,motesf,16,0.4
0,dod20_table-5851,gpt3-babbage,dod2085,table,2.8,1.5,dod20,14,0.4
0,motesf_spoon-c6e5,gpt3-babbage,motesfa255,spoon,3.3,3.9,motesf,21,0.4
0,snbmo09_brick-0307,gpt3-babbage,snbmo091,brick,2.5,2.2,snbmo09,15,0.4
0,motesf_sock-6c9d,gpt3-babbage,motesf502e,sock,4.1,3.3,motesf,23,0.4
0,motesf_lightbulb-1b2b,gpt3-babbage,motesf072b,lightbulb,2.4,2.7,motesf,26,0.4
0,snb17_box-93ef,gpt3-babbage,snb1753,box,2.0,1.9,snb17,16,0.4
0,setal08_knife-8042,gpt3-babbage,setal0826,knife,1.7000000000000002,2.3,setal08,22,0.4
0,snb17_box-bc6b,gpt3-babbage,snb17149,box,2.3,2.0,snb17,21,0.4
0,snbmo09_box-915d,gpt3-babbage,snbmo0999,box,2.2,2.0,snbmo09,18,0.4
0,hmsl_brick-e8d8,gpt3-babbage,hmslVE8400EB,brick,3.0,3.0,hmsl,19,0.4
0,snb17_box-9fe6,gpt3-babbage,snb17114,box,1.3,1.0,snb17,13,0.4
0,bs12_brick-b05d,gpt3-babbage,bs1220,brick,1.8,2.2,bs12,26,0.4
0,setal08_brick-6d97,gpt3-babbage,setal08229,brick,1.7000000000000002,1.3,setal08,17,0.4
0,snb17_box-07e9,gpt3-babbage,snb1781,box,4.0,3.3,snb17,28,0.4
0,snbmo09_knife-d32e,gpt3-babbage,snbmo0913,knife,3.5,3.0,snbmo09,15,0.4
0,snbmo09_knife-4609,gpt3-babbage,snbmo0911,knife,2.2,2.0,snbmo09,20,0.4
0,betal18_box-348d,gpt3-babbage,betal182044,box,3.6,3.0,betal18,17,0.4
0,dod20_fork-f27d,gpt3-babbage,dod2081,fork,2.8,3.5,dod20,16,0.4
0,hmsl_paperclip-6247,gpt3-babbage,hmslo65EfhY5,paperclip,2.2,2.5,hmsl,18,0.4
0,snbmo09_knife-8bac,gpt3-babbage,snbmo0948,knife,1.0,1.0,snbmo09,16,0.4
0,setal08_knife-791f,gpt3-babbage,setal0896,knife,1.7000000000000002,1.3,setal08,15,0.4
0,setal08_brick-3270,gpt3-babbage,setal08168,brick,2.3,1.4,setal08,26,0.4
0,dod20_book-cb7e,gpt3-babbage,dod2087,book,3.7,3.0,dod20,26,0.4
0,motesf_lightbulb-19e4,gpt3-babbage,motesfbe83,lightbulb,3.0,2.7,motesf,33,0.4
0,snb17_rope-4a62,gpt3-babbage,snb17130,rope,1.0,1.3,snb17,20,0.4
0,dod20_rope-9228,gpt3-babbage,dod2033,rope,4.0,4.0,dod20,16,0.4
0,snbmo09_box-d38f,gpt3-babbage,snbmo0945,box,1.2,1.0,snbmo09,13,0.4
0,hmsl_brick-afcd,gpt3-babbage,hmsl4WeqZ7T8,brick,1.4,1.0,hmsl,16,0.4
0,dod20_fork-2f3b,gpt3-babbage,dod2035,fork,2.0,1.5,dod20,14,0.4
0,bs12_brick-9c86,gpt3-babbage,bs1270,brick,1.0,1.3,bs12,14,0.4
0,betal18_box-1abf,gpt3-babbage,betal182157,box,1.3,1.0,betal18,13,0.4
0,bs12_brick-1fe9,gpt3-babbage,bs12102,brick,1.8,1.4,bs12,22,0.4
0,dod20_shoe-aade,gpt3-babbage,dod2078,shoe,2.8,3.0,dod20,15,0.4
0,dod20_table-15ae,gpt3-babbage,dod2062,table,3.5,3.5,dod20,17,0.4
0,motesf_hat-3ea8,gpt3-babbage,motesfd82c,hat,2.7,2.7,motesf,18,0.4
0,setal08_brick-d7ae,gpt3-babbage,setal08147,brick,2.3,1.7,setal08,18,0.4
0,snbmo09_box-986f,gpt3-babbage,snbmo0912,box,1.0,1.0,snbmo09,15,0.4
0,hmsl_paperclip-251c,gpt3-babbage,hmsl3vBR15MO,paperclip,3.2,3.0,hmsl,24,0.4
0,bs12_brick-c57b,gpt3-babbage,bs1251,brick,1.0,1.0,bs12,17,0.4
0,dod20_fork-0030,gpt3-babbage,dod2040,fork,3.5,3.0,dod20,18,0.4
0,hmsl_brick-990f,gpt3-babbage,hmsl1y5hCDj2,brick,3.0,3.0,hmsl,22,0.4
0,hmsl_paperclip-c051,gpt3-babbage,hmslIJcWIf8K,paperclip,3.0,1.7,hmsl,15,0.4
0,setal08_knife-6125,gpt3-babbage,setal0844,knife,1.3,1.3,setal08,14,0.4
0,betal18_rope-54d8,gpt3-babbage,betal182133,rope,1.2,1.3,betal18,17,0.4
0,betal18_box-20b9,gpt3-babbage,betal182044,box,3.0,2.7,betal18,18,0.4
0,snb17_rope-c546,gpt3-babbage,snb1731,rope,1.0,1.0,snb17,18,0.4
0,betal18_box-1d6d,gpt3-babbage,betal182106,box,5.0,3.3,betal18,20,0.4
0,snbmo09_box-ff22,gpt3-babbage,snbmo0929,box,2.5,1.3,snbmo09,14,0.4
0,setal08_knife-1958,gpt3-babbage,setal08230,knife,2.0,2.0,setal08,15,0.4
0,dod20_book-7ae3,gpt3-babbage,dod2048,book,3.7,2.8,dod20,13,0.4
0,setal08_brick-26f1,gpt3-babbage,setal08146,brick,3.3,3.0,setal08,19,0.4
0,setal08_knife-39f5,gpt3-babbage,setal08216,knife,1.3,1.3,setal08,15,0.4
0,dod20_rope-a298,gpt3-babbage,dod2023,rope,2.2,1.0,dod20,20,0.4
0,hmsl_brick-abff,gpt3-babbage,hmslo7l657o7,brick,1.1,1.0,hmsl,16,0.4
0,hmsl_paperclip-c634,gpt3-babbage,hmsl8QXs25dr,paperclip,2.7,3.0,hmsl,18,0.4
0,betal18_rope-f184,gpt3-babbage,betal182128,rope,1.0,1.3,betal18,18,0.4
0,dod20_tire-8927,gpt3-babbage,dod2085,tire,2.5,2.8,dod20,14,0.4
0,setal08_brick-40ae,gpt3-babbage,setal0877,brick,2.0,1.4,setal08,17,0.4
0,dod20_fork-279f,gpt3-babbage,dod2037,fork,2.0,1.5,dod20,14,0.4
0,bs12_brick-890f,gpt3-babbage,bs1210,brick,2.2,2.2,bs12,15,0.4
0,dod20_fork-459e,gpt3-babbage,dod2070,fork,3.2,2.5,dod20,16,0.4
0,motesf_pencil-12a1,gpt3-babbage,motesf158f,pencil,1.3,1.6,motesf,18,0.4
0,snbmo09_brick-bd5f,gpt3-babbage,snbmo09199,brick,2.2,3.0,snbmo09,15,0.4
0,dod20_bottle-006a,gpt3-babbage,dod2081,bottle,2.7,2.4,dod20,16,0.4
0,hmsl_brick-aa26,gpt3-babbage,hmslzvXd0H7K,brick,1.5,1.0,hmsl,17,0.4
0,motesf_spoon-210b,gpt3-babbage,motesf274a,spoon,3.6,3.6,motesf,18,0.4
0,snb17_rope-ce68,gpt3-babbage,snb1722,rope,2.0,1.9,snb17,15,0.4
0,snbmo09_brick-a109,gpt3-babbage,snbmo0987,brick,2.0,2.5,snbmo09,15,0.4
0,snb17_rope-c405,gpt3-babbage,snb1761,rope,2.0,1.3,snb17,14,0.4
0,dod20_shoe-2b43,gpt3-babbage,dod2028,shoe,3.2,4.2,dod20,23,0.4
0,snb17_rope-a9c0,gpt3-babbage,snb1766,rope,2.3,2.4,snb17,60,0.4
0,snbmo09_brick-74b2,gpt3-babbage,snbmo09111,brick,2.0,2.0,snbmo09,18,0.4
0,dod20_rope-bd90,gpt3-babbage,dod208,rope,1.5,1.3,dod20,15,0.4
0,bs12_brick-fb7f,gpt3-babbage,bs1256,brick,1.4,2.8,bs12,24,0.4
0,dod20_shoe-b520,gpt3-babbage,dod2041,shoe,3.0,1.5,dod20,15,0.4
0,betal18_rope-bd96,gpt3-babbage,betal182154,rope,1.3,1.0,betal18,15,0.4
0,dod20_rope-c34c,gpt3-babbage,dod2038,rope,2.7,1.7,dod20,19,0.4
0,snbmo09_brick-034d,gpt3-babbage,snbmo09174,brick,1.5,1.5,snbmo09,22,0.4
0,dod20_table-f74e,gpt3-babbage,dod2023,table,1.8,1.5,dod20,16,0.4
0,dod20_shoe-d7d8,gpt3-babbage,dod2013,shoe,1.7000000000000002,1.5,dod20,15,0.4
0,betal18_rope-b7ef,gpt3-babbage,betal182179,rope,1.0,1.0,betal18,19,0.4
0,hmsl_paperclip-21c8,gpt3-babbage,hmslgEOtW7kc,paperclip,2.2,2.0,hmsl,24,0.4
0,dod20_book-1de7,gpt3-babbage,dod202,book,3.5,3.0,dod20,19,0.4
0,hmsl_brick-3845,gpt3-babbage,hmsle1t22a36,brick,3.2,1.4,hmsl,28,0.4
0,bs12_brick-e90c,gpt3-babbage,bs1216,brick,1.0,1.3,bs12,17,0.4
0,bs12_brick-8064,gpt3-babbage,bs1242,brick,4.2,3.3,bs12,17,0.4
0,hmsl_brick-0c9b,gpt3-babbage,hmslFVKi04e2,brick,1.0,1.0,hmsl,16,0.4
0,snbmo09_brick-c643,gpt3-babbage,snbmo0994,brick,1.3,1.3,snbmo09,18,0.4
0,dod20_tire-4ed4,gpt3-babbage,dod208,tire,3.8,3.2,dod20,15,0.4
0,snbmo09_box-8de0,gpt3-babbage,snbmo09113,box,1.8,1.7,snbmo09,21,0.4
0,hmsl_brick-0995,gpt3-babbage,hmsl68P7GeOl,brick,1.8,1.7,hmsl,15,0.4
0,snbmo09_box-b9cf,gpt3-babbage,snbmo09139,box,1.8,1.6,snbmo09,14,0.4
0,hmsl_brick-3c56,gpt3-babbage,hmsl07G60fD3,brick,2.5,2.2,hmsl,16,0.4
0,betal18_box-6cea,gpt3-babbage,betal182024,box,1.3,1.3,betal18,13,0.4
0,snb17_rope-a487,gpt3-babbage,snb1780,rope,1.3,1.0,snb17,26,0.4
